36494
34955
35158
35058
35121
35044
37483
36237
38615
36905
36146
36338
36372
36444
35645
35417
36123
36580
36133
36984
36583
35598
37780
36061
35191
35258
34880
35452
40390
35115
34832
34849
35575
35020
35556
38149
34767
34908
35568
35041
35206
35113
35774
35056
35590
35084
35492
37568
35414
35941
34902
35169
35538
36191
34969
35177
37212
36173
35070
35064
35656
35181
36287
37692
36022
35237
35994
35405
35329
36220
38058
35765
34989
35070
35322
36170
35547
35635
35634
35655
36575
35941
35410
36262
35556
36557
35767
35543
35613
35985
35399
35438
35213
35398
35399
35795
36414
36092
36482
37187
